"review_id","sentence_id","sentence_text","sentence_sentiment","sentence_category","sentence_category_group","sentence_topic","entities"
"55e697bf71c4c3ee365e7c0e9a945cb1","06489b1051314eca9102a8461526ae1b","Sorry for the long review, I’m a little hangry and need me a hefty salad.","Mixed","Food","Quality","Portion","[""salad""]"
"3a7f4c4b1198b8b83df8f86837cb68c6","57565ee4fcbf3ee1d1ca332e6813ba42","Small inside so you only can take out, two employees the cook and dish washer.","Mixed","Experience","Amenities","Issues","[""restaurant"",""employees"",""cook"",""dish washer""]"
"a9cb6f54bdbb92130d44777928349a0c","ee6ede900e75cc1a9f6493e26c74647c","We waited almost 40 minutes to be seated but that was expected on a weekend morning.","Mixed","Experience","Ordering","Speed of Service","[]"
"e8e2a01766bcb3f9ea2df1a6219cd236","3ef5a4d3cda53bda6da91f5ddf8b5fff","Me: ""What's BevMo?""","Mixed","People","Team","Inquiries","[""BevMo""]"
"ef77d4e51026c979198f856a7d14ae97","75b963f40a86baa7fb0cada446834fc3","Opens at 8:30am.","Mixed","Experience","Inquiries","","[]"
"67adbcdf339098b0ba8c86a512b14eea","91483b7b78a35de1db9a253d6f0d737c","So I ordered at 4:38 I got 6 tacos and a pizza it was 26.38.","Mixed","Experience","Ordering","Order Accuracy","[""tacos"",""pizza"",""26.38""]"
"97466fceca2681379d56cd7d3fdd9fca","c838d3eb06afae40160c54cf4e6c131a","The food came out fairly quickly but tasted very average, even for iHOP standards.","Mixed","Food","Quality","Taste","[""iHOP""]"
"935bc5df37b68bb01c5325085c2fcf47","edef5d04030e6bf2e2af431e986c81d0","I ordered the brisket quesadilla.","Mixed","Food","Menu","Comments","[""brisket quesadilla""]"
"935bc5df37b68bb01c5325085c2fcf47","986e487f27658deb453d492a5b166878","Met some friends here on a Monday night.","Mixed","Experience","Inquiries","Inquiries","[""friends"",""Monday night""]"
"c5aad8d499b0272513c0e5de2db55965","3913dd78c87cd2ff76e5c5351ee7d43b","I recently visited IHOP and had a mixed experience.","Mixed","Experience","Inquiries","Inquiries","[""IHOP""]"
"4d4f292ad76238c4da3484170d2e3bb3","9626fea0ed30085054bd620ceb01bdd0","Had breakfast at this IHOP during a stop over.","Mixed","Experience","Amenities","Inquiries","[""IHOP""]"
"d6550446f206a27133ef8d9a617d7adf","8578e95fb9f9f28e2c5b6f49c872a28d","And custom made 2 Crunch Wrap boxes.","Mixed","Food","Menu","Comments","[""Crunch Wrap""]"
"8d78a61402b5b46a7560698fe95c43bb","3a0d659c481d48f62471ab21f8bad1e7","There was a little bit of a wait for the male single use customer restroom.","Mixed","Experience","Amenities","Amenities","[""male single use customer restroom""]"
"3e48e9a824e69cf062ced03e55bea555","faeb64b351f80f95825687c333e1117c","After sitting down and choosing what to order from the menu, the waitress Wendy R. came to take my order.","Mixed","Experience","Ordering","Ordering Process","[""Wendy R.""]"
"6bc447b9a548291842203395e8dfc5fe","96e391276b978beea8053b4d5436a6fe","Maybe 2 or 3 tables with an average of 3-4 people each.","Mixed","Experience","Amenities","Inquiries","[]"
"3e48e9a824e69cf062ced03e55bea555","a2edd9d3a0dc55bec34bcbeda910b52d","P.S.: The food is not bad.","Mixed","Food","Quality","Taste","[""food""]"
"b09234e89c4e2d66da1cd08687438f4d","819fcd4d3734381eed88634dc17f18bb","The meal was delivered only just warm and I asked the very friendly waitress if I could have it warmed up.","Mixed","Experience","Ordering","Order Accuracy","[""meal"",""waitress""]"
"e4a840c8419098663c45ded4ce2a2de6","f9724afbecfd7ef2db362337e230512f","I ordered a spinach and mushroom omelette.","Mixed","Food","Menu","Comments","[""spinach"",""mushroom"",""omelette""]"
"09ec03192e3998f1571388baaf35c070","600076608a185107c2511f73fb4c2c70","We ordered the taco plate ground beef and steak and then the chicken nachos.","Mixed","Food","Menu","Comments","[""taco plate"",""ground beef"",""steak"",""chicken nachos""]"
"df24ad8da7224bb9bd55b828d778c1ba","1e217aa260642ea439fd562ce9531006","Re-hire and get this place Popping.","Mixed","Experience","Amenities","Amenities","[""this place""]"
"9bbf2e8648947d9810a5c504ce379464","2d751695c0af34f3b3508b2b65db07e9","I love breakfast at this cafe, but I won't be going back!","Mixed","Experience","Loyalty","Loyalty","[""breakfast"",""cafe""]"
"660970e002b4edbdac741b5ee8d521c5","263a0182ffdd2c7d1fd5f57c5ff60d09","Service is what you'd expect.","Mixed","People","Team","Hospitality","[]"
"0361043e6af1d9df7a05eda538961622","3abe4f81ccf4df92a35490f519a3c865","With coffee x 2, $50.68.","Mixed","Experience","Payment","Cost of Meal","[""coffee""]"
"67adbcdf339098b0ba8c86a512b14eea","fc6140a8df95a887e7028dfa7c3cdf6a","Then the nice employee saw a bag and it was my order.","Mixed","Experience","Ordering","Order Accuracy","[""employee""]"
"935bc5df37b68bb01c5325085c2fcf47","c1861b475bd88b3ec408268a621cc386","Had never heard of this place before.","Mixed","Experience","Inquiries","Inquiries","[""this place""]"
"c5aad8d499b0272513c0e5de2db55965","8cd50d847607c6c039f27dc0fba0923c","While the breakfast options were fantastic, the sandwiches were just decent.","Mixed","Food","Quality","Taste","[""breakfast options"",""sandwiches""]"
"878e42ae93f91b43d721cacb59582d2f","99153c80a2ec9aa73c0b9785d69125f2","From the Grill, we went with the Skirt Steak ($23) which comes with Chimichurri Sauce and your choice of 2: White or Brown Rice, Fries & Garden Salad.","Mixed","Food","Menu","Comments","[""Skirt Steak"",""$23"",""Chimichurri Sauce"",""White Rice"",""Brown Rice"",""Fries"",""Garden Salad""]"
"c1e4b7da653ee4369ece77a0c403bfab","42650f8b84b81fce6681bf76636a7f5e","I would say fuzzy taco is a definite taco Tuesday must have, but it is not the best tacos in the world.","Mixed","Food","Quality","Comments","[""fuzzy taco"",""taco Tuesday""]"
"b09234e89c4e2d66da1cd08687438f4d","fa825290d5c35619271493d517dbfa51","Had the beef bean chilli for a snack while having a couple of beers on a cold night.","Mixed","Food","Menu","Comments","[""beef bean chilli"",""beers""]"
"c815e78ab2d26930c0ab013efb42a78b","e6d32d2473dd58b1faaab06a9ca8a002","If you need help finding something good to try on their menu.","Mixed","Food","Menu","Inquiries","[""menu""]"
"ef887dcb3a5585973a37075825f65150","64516a5b877547288206d837a9012430","Service is fair the food comes out in reasonable time.","Mixed","People","Team","Hospitality","[]"
"d72ec3aa0e8dbcc8514fa21755f23855","9cd6a7092fd62e5b46ad3b64c324598c","My friends and I never been to the three clubs, but I was informed on the Fever app that they were hosting a neon brush event at that full bar and club.","Mixed","Experience","Inquiries","Inquiries","[""three clubs"",""Fever app"",""neon brush event"",""full bar and club""]"
"df24ad8da7224bb9bd55b828d778c1ba","25f506dc0316926b208137716fbc59ad","Some Musica.","Mixed","Experience","Amenities","Amenities","[""Musica""]"
"0149e4872e57539f8c8ae8e7256c4027","03c2138f04d1e3bb4379d028c2e03952","They're served with sour cream and pico de Gallo.","Mixed","Food","Menu","Comments","[""sour cream"",""pico de Gallo""]"
"8223d6ccec56d90ec65f66f008d796e2","952026762f9670a07283d4fb99e02f93","I help my friend out with his buttermilk pancakes too.","Mixed","People","Team","Presentation","[""friend"",""buttermilk pancakes""]"
"2dd2f3683f0c4a6fd7241c7501bd4a5a","151451db11065b2a067b6b28555a29d2","Beers and food are a bit pricey for what they are but not absurd.","Mixed","Experience","Payment","Cost of Meal","[""beers"",""food""]"
"6bc447b9a548291842203395e8dfc5fe","06b13c9960496461d2681b5f4abfc945","Had hoped for improvement with time.","Mixed","Experience","Loyalty","Loyalty","[]"
"87b9e8845942e1f928cfa4b482cbf4a5","bc44a15ec0edc2ff985d64d68c628229","I wanted a thanksgiving dinner while in Los Angeles.","Mixed","Experience","Inquiries","Inquiries","[""thanksgiving dinner"",""Los Angeles""]"
"839cecb08896a2139c362ba7b81ecbb9","f020f44316603c84a61d4a49c57bc8b1","2 I picked(Cali heat - grilled shrimp & grilled Mahi) and the last one I told her 'surprise me.'","Mixed","Food","Menu","Comments","[""Cali heat"",""grilled shrimp"",""grilled Mahi""]"
"015a62dbc30428276dfff2e3732f212b","77d198b5a65dec424c13f58a57741d26","IHOP...changed their rules which was fine, but I won't go back, went for dinner party of 5, restaurant was busy.","Mixed","Experience","Loyalty","Loyalty","[""IHOP"",""party of 5"",""restaurant""]"
"fed76a461a1a8032d0f3b312e675f090","cde72ca32eceb78395e46596c8316bff","I tried out this place based on a friend's recommendation who lives nearby.","Mixed","People","Team","Inquiries","[""friend"",""place""]"
"c01e62ce81827f011d77c76c23914935","bbf0b14d272ccf65976c238bf0aba83f","I was in the mood for comfort food for breakfast so I ordered the biscuits and gravy.","Mixed","Food","Menu","Comments","[""biscuits"",""gravy""]"
"2c89354f77c328b592fd7a7f389e725d","419a5a2aa7961b4bf84d6dfbd6e92355","Some of the items are a bit too pricey now, but I guess that's just inflation.","Mixed","Experience","Payment","Cost of Meal","[]"
"6488412a4ac03b419957429a0e636622","3280e3e6ddf1faf7ea17e46d89a2bd91","And my leather jacket but I chased them and took it back.","Mixed","Experience","Loyalty","Loyalty","[""leather jacket""]"
"0361043e6af1d9df7a05eda538961622","479ba5603548018e4ccc5f653d1ebb8c","The 'crispy' waffle came.","Mixed","Food","Quality","Texture","[""waffle""]"
"e59b1db639688a30089dbf7dd4f1c5f7","a27cdaf5b9431692510d730b6c458ae8","It had been a very long time since I visited IHOP.","Mixed","Experience","Inquiries","","[""IHOP""]"
"8b6f97709833c19dfb7ff786994229ef","e8277d4ae68bf42d259a00aadf249271","We visited IHOP a few weeks ago.","Mixed","Experience","Inquiries","Comments","[""IHOP""]"
"c1e4b7da653ee4369ece77a0c403bfab","956b81ec8acb763c5262e404c8f3d8d7","The food is so so.","Mixed","Food","Quality","Taste","[""food""]"
"64ad504f0f566477328f271c0256c840","07f1ecc73377ee28c09d184a41086e5e","Wendy was our server.","Mixed","People","Team","Presentation","[""Wendy""]"
"b7fb9c39cbec721fbeab35cae6d0d4e1","c1297dcaf861d77def922f81637694a1","Very busy Friday am @10am.","Mixed","Experience","Ordering","Speed of Service","[""Friday"",""10am""]"
"b7d56075c0f667f4d9751374c5dac57c","87b2885544bf19e4e65968e18adf12d5","Went there for happy hour with some girlfriends.","Mixed","Experience","Loyalty","Loyalty","[""happy hour"",""girlfriends""]"
"64ad504f0f566477328f271c0256c840","58d83c16c17f068dacf8d1743177879b","I ordered a new chicken sandwich.","Mixed","Food","Menu","Comments","[""chicken sandwich""]"
"164b4b7194c18deaf6dab6aada260f44","75cc81606f3d84ec5d92a1f019916d69","Waiter wasn't particularly friendly, but wasn't exactly rude, either.","Mixed","People","Team","Hospitality","[""waiter""]"
"09ec03192e3998f1571388baaf35c070","2cddcd2bc406e48a677145976f39d78d","We went here one day for lunch to try it out.","Mixed","Experience","Inquiries","Comments","[]"
"feb98359528071fd391cae7f3a32db21","928a92ecefd3ea94b042f797f85aa14b","We did not have time to get back to the restaurant.","Mixed","Experience","Ordering","Inquiries","[""restaurant""]"
"86272cf7f20d63973fbe3a7850529f82","a3b9fcac3e44090d526e8413900a4167","The price is not as cheap, but still not too expensive.","Mixed","Experience","Payment","Cost of Meal","[]"
"40bf83aa39d71b533f603b2eac87b04e","f7232c23eb03d0cd599fd9e873c6d1c6","I went in on a Tuesday at Lunch time Like 1-1:30pm.","Mixed","Experience","Inquiries","Inquiries","[""Tuesday"",""Lunch""]"
"d9d9e26b34596821bbd778fa831cedaa","ee1037c56a437da5810c5e75a9eaa42b","You already know","Mixed","Experience","Inquiries","Comments","[]"
"2d6ab3502c9014131d9734fca39edd51","98b9d2516624da4f5d38d9a6029e8867","it’s been a while haven’t had chance to visit IHOP,","Mixed","Experience","Loyalty","Loyalty","[""IHOP""]"
"fc27c85c9dd0806ac8f1b61c24bef44c","340e8ba2153a2b9bfc8185ffd9005828","Some places make menudo without hominy, and this is one of those places.","Mixed","Food","Menu","Comments","[""menudo"",""hominy""]"
"b71cd18f5406eff6cd344014b274f673","4a2a16a1a121de58e983add4ae390c93","Yes he replied and then I said can I have 1000 island.","Mixed","Food","Menu","Inquiries","[""1000 island""]"
"e59b1db639688a30089dbf7dd4f1c5f7","a21b3d25f4448c597ac4fcdea4c9b3fb","Just weird to have syrup in the to go containers.","Mixed","Food","Issues","Availability","[""syrup"",""to go containers""]"
"c6210c43b846b6e9a32d0649d68b3890","912c6d5a233924c92edff5a9342e2ec2","After a long drive we had to take a break and stopped by here.","Mixed","Experience","Inquiries","Inquiries","[]"
"9e855145b243d7f208e811e22f347a43","845b9165beec76695294fc6bf336479c","I ordered the Philly Cheese Steak Stacker with onion rings.","Mixed","Food","Menu","Comments","[""Philly Cheese Steak Stacker"",""onion rings""]"
"0361043e6af1d9df7a05eda538961622","df7d81755950a2d9101f8860a8340268","Hopefully our waffle will come soon..","Mixed","Experience","Ordering","Speed of Service","[""waffle""]"
"aaa40bf5f30576ef627c99a625971d87","2f8137e302d55c7458c2774dabc6f023","One of the old school IHOPs in town with the pointy rooftop.","Mixed","Experience","Amenities","Inquiries","[""IHOP"",""town"",""rooftop""]"
"df4f7242bd064716000e0eb91fa88fd5","ab760d3e77ef01249daa7abea9a4e018","Love we can bring our Dog.","Positive","Experience","Amenities","Amenities","[""Dog""]"
"b63265d2c5ae0ecf115c40aa83fc2ffb","da41c841897cbf4d30a3a7f7d797f233","And it's very safe.","Positive","Experience","Amenities","","[]"
"df4f7242bd064716000e0eb91fa88fd5","a9c3c8e415b477980dced3701552cb8e","Food is always Good!","Positive","Food","Quality","Taste","[]"
"6ab7af659d2b87158ac39a1682b0e245","b374cbe59d39ece1b92fd64f6c4c8929","The food, definitely no star, one star.","Negative","Food","Quality","Taste","[]"
"0447ce96706a5d637634387957526503","0eaaef0c954e4257a8387abf25a5968f","Will come again!!","Positive","Experience","Loyalty","Loyalty","[]"
"49d2f297089131cff272b896409ab233","9e00128f771ac43c3c3c4d6558556d83","I had great expectations until I walked in.","Negative","Experience","Loyalty","Loyalty","[]"
"4c3741645e06c00f5a33c1a4ed421215","ff4ebc5e23ac721280b65bbd4c935692","There literally is nothing to help you carry stuff around the store.","Negative","Experience","Amenities","Issues","[""store""]"
"8f57eef930ae03f89f8185aa716b0cd5","e63043c69ecaf1c86e87a2bac6f5d6bf","I came here to try the famous american pancakes but I think the pancake mix from the store taste better.","Negative","Food","Quality","Taste","[""american pancakes"",""pancake mix""]"
"b40a3e2c0226438bbcd5b46cec9ba674","2dce462c51d4443463a263e98fe0be82","Taking order FOREVER.","Negative","Experience","Ordering","Speed of Service","[]"
"49d2f297089131cff272b896409ab233","8836aed7f7a9c3854c14d8771cf2509c","Were there seated for 30 minutes?","Negative","Experience","Ordering","Speed of Service","[]"
"edd01dd8c20236e200be20574eab2b78","1907a729ed7f28bfd907ff64b1ddd980","The scrambled eggs with the grilled onions are fluffy and perfectly cooked.","Positive","Food","Quality","Texture","[""scrambled eggs"",""grilled onions""]"
"01f5d8afa4ee5e5b58937ba306f47123","8fa63111367278cf39bbe32e2f9795e6","The scrambled egg white with mushrooms and avocado is $17.99.","Negative","Experience","Payment","Cost of Meal","[""scrambled egg white"",""mushrooms"",""avocado"",""$17.99""]"
"01f5d8afa4ee5e5b58937ba306f47123","c34b7c12f00478e37989e5aa8ec087d0","4 pieces of pancakes is $13.99.","Negative","Experience","Payment","Cost of Meal","[""pancakes"",""$13.99""]"
"b63265d2c5ae0ecf115c40aa83fc2ffb","1011022892f496e3d8f95122eca63f12","Because it's usually very good.","Positive","Food","Quality","Taste","[]"
"456020774d3b0f2f50c9241b25033e16","2cc1e4b2ae841052d0dfd94ab3aee192","My omelette never came.","Negative","Experience","Order Accuracy","Issues","[""omelette""]"
"df4f7242bd064716000e0eb91fa88fd5","68538f090e8cc7e7b5c2b70faf6ecca7","Staff are Friendly, Clean, Good Service","Positive","People","Team","Hospitality","[""Staff""]"
"b63265d2c5ae0ecf115c40aa83fc2ffb","992be57dfd893f971ed533405180af9d","Or I'm not doing to judge but over all it's a really good place.","Positive","Experience","Loyalty","","[]"
"b40a3e2c0226438bbcd5b46cec9ba674","9d68aa8ddb53e89ad56af0de5b379a60","Ridiculous.","Negative","Experience","Ordering","Speed of Service","[]"
"df4f7242bd064716000e0eb91fa88fd5","6545ea53a1b6873a0a40c4f278b92581","Atmosphere is Awesome!","Positive","Experience","Amenities","Amenities","[]"
"d3187b851204068fdd7c615055410d92","4b739a97fccebeb971ae5e53096a6fef","It's the bald guy.","Positive","People","Team","Hospitality","[""the bald guy""]"
"d835e7df4242cc31086265ea0575359e","62358c9d46cbfd2501b02fd46a17b3d3","He said to her 'that is only for little kids' (then looks at her) and continues to say 'but just this one time I’ll let it slide'.","Negative","People","Team","Hospitality","[""waiter"",""friend's sister""]"
"9c3007d9035ffa5de6361225d4cc260d","9c6ecb93f60fc871bddcc769287f5692","Love that touch.","Positive","Experience","Loyalty","Loyalty","[]"
"d835e7df4242cc31086265ea0575359e","d3b7ba9717a25f7c762f8e053f557b75","And on top of that none of us ever got a refill on our drinks.","Negative","Experience","Amenities","Amenities","[""drinks""]"
"b40a3e2c0226438bbcd5b46cec9ba674","46c552d79a80b96726a9e153d65f234a","And still waiting for food another 20mins.","Negative","Experience","Ordering","Speed of Service","[]"
"4c3741645e06c00f5a33c1a4ed421215","dfcb9cbde0dc4ed1b1930a84cdbb925c","But really, if you need to get more than you can hold and carry in your arms, that’s not accessible for anyone.","Negative","Experience","Amenities","Issues","[]"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","4dd9025348624847c754098a9a6853b6","He refused to provide a box or a refund.","Negative","Experience","Payment","Pricing Accuracy","[""box"",""refund""]"
"e1ef4b02fcbe691ce223195060390a0b","28073f07c4546bfa5935c621a8d12e85","Not worth the money..","Negative","Experience","Payment","Cost of Meal","[]"
"49d2f297089131cff272b896409ab233","7134abcf44bf3dd059885509e72fb670","And we were there before then.","Negative","Experience","Ordering","Ordering Process","[]"
"b63265d2c5ae0ecf115c40aa83fc2ffb","d49726649c2ece9394ab72951deaf6c9","They have a good atmosphere.","Positive","Experience","Amenities","","[]"
"e1ef4b02fcbe691ce223195060390a0b","026e18ca79ed9019f4e10bcaf6eff6e6","Food quality is LOW","Negative","Food","Quality","Quality","[]"
"edd01dd8c20236e200be20574eab2b78","1fee0115ef8121df3d75f295bae58dfd","The pancake golden and fluffy.","Positive","Food","Quality","Texture","[""pancake""]"
"0447ce96706a5d637634387957526503","5fe2c51e2cdd894ea578524e693710b2","I had the bacon temptation Omelett and pan cakes.","Positive","Food","Menu","Comments","[""bacon temptation Omelett"",""pan cakes""]"
"b40a3e2c0226438bbcd5b46cec9ba674","e5528a2e1a160ef2a07414cb747828db","(Don't know what they're doing)","Negative","People","Team","Hospitality","[]"
"d3187b851204068fdd7c615055410d92","0428405d5ce0bae79f6b5f87dedd78b7","Please put a raise or bonus because he's very polite and kind and even gave us a plate with milk where presented nice.","Positive","People","Team","Hospitality","[""he"",""milk""]"
"9c3007d9035ffa5de6361225d4cc260d","89bf78fc5a41f9af98b802a1b102f561","Katia also brought a comped dessert for our friend whose birthday we were celebrating.","Positive","People","Team","Hospitality","[""Katia""]"
"d835e7df4242cc31086265ea0575359e","8b019c4ded756c2bca1f43aca3099c9b","As a worker in customer service I feel embarrassed and very disappointed with how poorly this service was.","Negative","Experience","Ordering","Ordering Process","[""customer service""]"
"9c3007d9035ffa5de6361225d4cc260d","d8fa74989c0b719d858f53e85dbd0e34","We'll be back, obviously!","Positive","Experience","Loyalty","Loyalty","[]"
"01f5d8afa4ee5e5b58937ba306f47123","def2e1eab4a207e6a598eb8b3a32df64","A cup of coffee is $4.99 with refills.","Negative","Experience","Payment","Cost of Meal","[""coffee"",""$4.99""]"
"656eeca44842951b389b75f3afd88349","dc1aea0f80da5fae09b125074978dc03","Girl at the bar near the register on the other side couldn’t even be bothered to turn around and even acknowledge us.","Negative","People","Team","Hospitality","[""Girl"",""bar"",""register""]"
"3a7f4c4b1198b8b83df8f86837cb68c6","67fb3494d321c6791ea2bfdec91f3e25","While I stood in front of the line maybe I was clear or see thru that day but I just walked out never again will I go there.","Negative","Experience","Loyalty","Loyalty","[""line"",""restaurant""]"
"0447ce96706a5d637634387957526503","523a33036ec2eec1c18cef8d21c4cee7","This store was very clean and the team was absolutely friendly and did a great service.","Positive","Experience","Cleanliness","Dining Room","[""store"",""team""]"
"55e697bf71c4c3ee365e7c0e9a945cb1","ee45735ae68622ff5e00263e41cdfd75","This place seems to follow every request and need I have asked.","Positive","Experience","Ordering","Order Accuracy","[]"
"df4f7242bd064716000e0eb91fa88fd5","9170a9e4bed67a82d308edd09cc63ef0","Very Cool Spot!","Positive","Experience","Amenities","Amenities","[]"
"0447ce96706a5d637634387957526503","e43f456923285c7b34df0c18d7e31296","The did check our vaccination status which we did love!!","Positive","Experience","Amenities","Amenities","[""vaccination status""]"
"d835e7df4242cc31086265ea0575359e","fc542acd54fca968894bd6585c902127","This was always my go to spot but after what happened on 4/13/2024 at around 10PM I will no longer be coming here.","Negative","Experience","Loyalty","Loyalty","[""restaurant"",""4/13/2024"",""10PM""]"
"e1ef4b02fcbe691ce223195060390a0b","aee9f29c29a5b4e47b989d1330181718","two pieces of ham don’t look like the picture..","Negative","Food","Quality","Appearance/Presentation","[""ham""]"
"4c3741645e06c00f5a33c1a4ed421215","7c25a2754059bcd1e320f3af0d069b06","The homeless issue’s so bad they can’t keep carts or baskets around.","Negative","People","Team","Issues","[""homeless""]"
"456020774d3b0f2f50c9241b25033e16","48499cbb836f0202e0e0f4729677d96d","Then, when they finally brought my food the cheese on top of my Omelette wasn't even melted at all.","Negative","Food","Quality","Temperature","[""cheese"",""Omelette""]"
"01f5d8afa4ee5e5b58937ba306f47123","7b3758f98f0e258ae08fce6c60c1f730","No more grains nut pancakes.","Negative","Food","Issues","Availability","[""grains nut pancakes""]"
"d835e7df4242cc31086265ea0575359e","5d99fe3ce962b31e03374d3c4d6ef1f2","Said that the crispy chicken was very dry but other than that it was perfectly.","Mixed","Food","Quality","Texture","[""crispy chicken""]"
"edd01dd8c20236e200be20574eab2b78","128b17128909a5572bd259e43ebe91a1","The hash browns are perfectly cooked in the inside with crispy outer layer and extra crispy edges.","Positive","Food","Quality","Texture","[""hash browns""]"
"edd01dd8c20236e200be20574eab2b78","61bc19316552303ce010e0fcb4cabfff","A must stop by when you have a late night breakfast craving.","Positive","Experience","Loyalty","Loyalty","[]"
"9c3007d9035ffa5de6361225d4cc260d","33a6c1c06c48ea2a74ce6c75a478b9b4","I had a bite of the mushroom quesadilla and it was SO GOOD.","Positive","Food","Quality","Taste","[""mushroom quesadilla""]"
"2ad8c1fbb9e1244d08e15b6597d9b1e3","4fd5b833a6f80719dda9947fe0149f98","After purchasing at full retail price, I discovered a box was indeed meant to be included with this bottle as part of the purchase.","Negative","Experience","Payment","Pricing Accuracy","[""full retail price"",""box"",""bottle""]"
"e1ef4b02fcbe691ce223195060390a0b","3835387ce34f10fe0974b93e487aef51","I try to bring my daughter here for the experience I had as a child..","Negative","Experience","Loyalty","Loyalty","[""daughter""]"
"e1ef4b02fcbe691ce223195060390a0b","af4235b10ec6b57b939ba1ecfc685bbd","the kitchen never cooks my food fully..","Negative","Food","Issues","Food Safety","[]"
"e1ef4b02fcbe691ce223195060390a0b","5948a54b13063e1a48875566ca0e51f4","The food has gotten worse every time I come here..","Negative","Food","Quality","Quality","[]"
"d835e7df4242cc31086265ea0575359e","c3a6d656d2ca9851552689436d2a1397","The 3 sandwiches that my friends ordered but they had to remake it because they gave us the wrong sandwich.","Negative","Experience","Ordering","Order Accuracy","[""sandwiches"",""friends""]"
"cd677f726aac0c2ef68377cb138c9e35","135e06ad4ba6219c8e74fc9c03ad7606","Good food...","Positive","Food","Quality","Taste","[]"
"456020774d3b0f2f50c9241b25033e16","e1a59cc6d1ea49b25a736f9a7db1b8c3","I asked why it was taking so long, and they had no idea.","Negative","People","Team","Hospitality","[]"
"b63265d2c5ae0ecf115c40aa83fc2ffb","920841840597473bcabe0897110c2fbb","But overall it, the food is really good and never let me down.","Positive","Food","Quality","Taste","[]"
"7e3037b9777c518df0d74f47b5859c9d","34e21ceadeb9216e9723a886e6457e8f","The food is delicious and filling.","Positive","Food","Quality","Taste","[""food""]"
"feb98359528071fd391cae7f3a32db21","88b7fbcff2afc6455362b25e2575f3c5","Firstly, pick up time was not accurate and they made us wait for at least 15 mins after we were there to do the pickup.","Negative","Experience","Ordering","Speed of Service","[""15 mins"",""pickup""]"
"6f09c9e7e14fd6e6464169b55211b3f7","9de6bfcb1c57ee30c039b4d51e303220","It's a fantastic place for families, and I definitely plan to come back IHOP to come back again soon!","Positive","Experience","Loyalty","Loyalty","[""IHOP""]"
"f0188d5b33b0e44e02e241e6e734e4cf","87b5ecc79be83e63a71467f8b581ca22","I love this place.","Positive","Experience","Loyalty","Loyalty","[""this place""]"
"e4a840c8419098663c45ded4ce2a2de6","6038521063baf7088d7ce8aa487a46df","The service was fast and we got our order within 10 minutes as well.","Positive","Experience","Ordering","Speed of Service","[""service"",""order""]"
"2711cd8333cab77fcf014f8934908d4d","622c1b68b15181cc0a5a04774b88307a","Just a cool spot to drop by and meet new people.","Positive","Experience","Loyalty","Loyalty","[""spot"",""people""]"
"5277ad7cbf23c7cb3fbcccb53746116b","38ea7b137dc0f4be390e979b5c78deb1","The service was great and the food was top notch.","Positive","People","Team","Hospitality","[]"
"b6ea48f7de868477c1389eea0fb89da0","0509c8be96533ad248143c6d738d0043","Juan was an excellent server and gentleman!","Positive","People","Team","Hospitality","[""Juan""]"
"05cce806e7f5488cd6a29408d31de2ee","ce137fc86ba6da090f56d3a4adcf72c4","The food was good.","Positive","Food","Quality","Taste","[""food""]"
"e4cd324d957d599ca9b91db4611cfd22","1ab3677b474279f7091e3ab6e64b4d7c","UPDATE: went back 2 days later, and food was not good at all.","Negative","Food","Quality","Taste","[]"
"00afd02c7029faad211bdfef547695f1","a7283a5d98a825a1a6b6b62b976279ff","If I had to describe this studio in one word it would be, good vibes.","Positive","Experience","Amenities","Inquiries","[]"
"2cdc09825fae4cc742299084826ff10c","e55b45e529c16cd05f2c7611999bdf23","Other than this issue I was very pleased with this location, food quality, and service!","Positive","Experience","Loyalty","Loyalty","[""location""]"
"cad519ad9b45ee364e643c380dd69c1e","0f1dd493d5d9f5338b40e225a11da310","My recent visit to IHOP El Segundo left me with a positive impression.","Positive","Experience","Loyalty","Loyalty","[""IHOP El Segundo""]"
"c5aad8d499b0272513c0e5de2db55965","b61036412326f7d88d792e1eb4cec639","However, I wanted to highlight that the restaurant's layout is quite cramped, making it challenging for individuals with mobility aids like wheelchairs or scooters to navigate.","Negative","Experience","Amenities","Amenities","[""restaurant's layout"",""wheelchairs"",""scooters""]"
"e4cd324d957d599ca9b91db4611cfd22","e10984b03edb6a9e7cf903b1c780d425","Drinks were a pricey for how syrupy they are.","Negative","Experience","Payment","Cost of Meal","[""Drinks""]"
"68c9b4a49cb5aba9d28d3cc2abc11c34","343c6f34a1a9bc496777d1905cb8a043","wish there is 0 star option to give.","Negative","Experience","Loyalty","Loyalty","[]"
"567496072cca0189feae1c7df5e53f13","29545499d2d30295de5c8f3a8813c121","More dancers came out to dance around 9:30 and it was so fun.","Positive","Experience","Amenities","Inquiries","[""dancers"",""9:30""]"
"3a8f92ebbf841e6d9928d130532d8b58","92f3cbc675a6c3601447351991ab6b0b","We couldn't stop eating!!","Positive","Food","Quality","Portion","[]"
"2662d9ff6f08caea940044f0ed8e7c42","653d311c1d8eb026c2be49aba7f4a559","And they always hook it up with plenty of hot sauce!","Positive","Food","Quality","Taste","[""hot sauce""]"
"1c322cb55cc9d563b4fb73064b2524f6","c424c6c78626226d45eba77c9d710b37","Great to meet Jill and Brandon last Saturday night!","Positive","People","Team","Hospitality","[""Jill"",""Brandon""]"
